Filename,STFMK-20201105-LW25-4575_20201224_094522_004.dat
Sample Rate,4000
Label,베어링불량
Label_No,2
0.0010481908,
-0.0121180294,
0.0065838308,
0.0142001249,
-0.0042332318,
-0.0104288151,
0.0085547948,
0.0093327081,
-0.0033766329,
-0.0058785612,
0.0003287626,
0.0011256161,
-0.0032017510,
0.0014787063,
0.0073383427,
-0.0004202658,
-0.0009006708,
0.0067430669,
0.0042564627,
-0.0038264345,
-0.0064251190,
0.0063138260,
0.0035303752,
-0.0087700561,
0.0009643816,
0.0112914331,
-0.0016375333,
-0.0098080598,
0.0026940899,
0.0121095609,
-0.0059179212,
-0.0097803576,
0.0012097689,
0.0082240682,
-0.0021260537,
-0.0085291509,
0.0106802639,
0.0122307576,
-0.0043527214,
-0.0042048353,
0.0077949283,
0.0072275531,
-0.0033664727,
-0.0062186420,
0.0002304374,
0.0025532278,
-0.0002646856,
0.0030062473,
0.0047199153,
-0.0009017691,
0.0031037107,
0.0054420508,
0.0060279816,
-0.0041838698,
0.0023255183,
0.0070121116,
-0.0008064009,
-0.0066163102,
0.0091064004,
0.0125356261,
-0.0030948455,
-0.0063995421,
0.0097256266,
0.0101686260,
-0.0070828628,
-0.0001236992,
0.0143513232,
0.0079513360,
-0.0052724648,
-0.0003287710,
0.0120461071,
0.0078969877,
-0.0059700832,
0.0028251028,
0.0113449320,
0.0047835638,
-0.0018381649,
0.0030362881,
0.0037058955,
0.0027443797,
0.0041618492,
0.0029862453,
0.0001150738,
-0.0045011928,
0.0013368980,
0.0025230120,
-0.0044980519,
-0.0007219441,
0.0040413952,
0.0072670826,
-0.0094463900,
-0.0019688241,
0.0113167968,
-0.0008219719,
-0.0087172715,
-0.0020319652,
0.0093639381,
-0.0013413111,
-0.0107317679,
0.0040822318,
0.0106095709,
0.0000387446,
-0.0079171974,
0.0055821901,
0.0075051133,
-0.0049161222,
-0.0077021001,
0.0003916404,
0.0016845996,
0.0010527211,
-0.0028347950,
0.0028015957,
-0.0019824915,
0.0015958981,
0.0015755715,
0.0010221016,
-0.0017955739,
-0.0046138521,
0.0088397563,
-0.0017231265,
-0.0077989595,
-0.0016264839,
0.0039385622,
0.0062370952,
-0.0140195861,
0.0025001010,
0.0123143159,
-0.0036013094,
-0.0111737065,
0.0067493133,
0.0145630818,
-0.0048852433,
-0.0043708114,
0.0077042272,
0.0146458112,
-0.0025674137,
-0.0103406198,
0.0124857742,
0.0088781053,
-0.0047376896,
-0.0013710156,
0.0098761208,
0.0115542291,
-0.0063850307,
-0.0004077492,
-0.0026123431,
0.0001991479,
-0.0010899322,
0.0033522332,
0.0028305047,
-0.0053915125,
-0.0003421879,
0.0069543929,
0.0031816713,
-0.0071268491,
0.0001579647,
0.0068312162,
-0.0018870214,
-0.0142779406,
0.0047876243,
0.0136085842,
-0.0106659802,
-0.0066094282,
0.0055651218,
0.0074718012,
-0.0062239147,
-0.0101038674,
0.0097316913,
0.0077805505,
-0.0108152386,
-0.0095954370,
0.0114736091,
0.0086179757,
-0.0074268300,
0.0030148369,
0.0105378143,
-0.0012493427,
-0.0034237246,
-0.0027985801,
0.0033037700,
-0.0010106536,
-0.0019564494,
-0.0010773137,
-0.0010600577,
-0.0042109885,
-0.0016477582,
0.0075732451,
-0.0044358475,
-0.0084467009,
0.0075643440,
0.0083755413,
-0.0072657932,
-0.0096845794,
0.0076856054,
0.0060419608,
-0.0136323506,
-0.0008349213,
0.0140218446,
0.0056739156,
-0.0041947486,
-0.0017817599,
0.0166966878,
0.0060768258,
-0.0108221490,
-0.0003835564,
0.0153075289,
0.0035482305,
-0.0026040259,
0.0097656455,
0.0045529641,
-0.0015573541,
-0.0008592318,
-0.0010427644,
0.0040351432,
0.0003445740,
0.0042636143,
0.0045121270,
-0.0037808609,
-0.0011984656,
0.0035683513,
0.0019383694,
-0.0104305698,
-0.0019573446,
0.0072706640,
-0.0011088861,
-0.0097600780,
-0.0016241404,
0.0112590734,
-0.0010550118,
-0.0137018152,
0.0042795609,
0.0009611830,
-0.0023020706,
-0.0146996276,
0.0061092265,
0.0075984001,
-0.0035410300,
-0.0070066368,
0.0010620024,
0.0104540857,
-0.0060204240,
-0.0002014267,
0.0086353784,
-0.0041744234,
-0.0018151777,
-0.0000992694,
-0.0020670462,
-0.0045260903,
-0.0045132875,
0.0024684956,
0.0005015440,
-0.0035782126,
-0.0083986837,
0.0056711901,
-0.0053476500,
-0.0127490005,
0.0015739723,
0.0072939037,
-0.0037590154,
-0.0132061858,
-0.0032389534,
0.0096645653,
-0.0106578004,
-0.0068877940,
0.0017998395,
0.0055000382,
-0.0077325082,
-0.0130213592,
0.0091038458,
0.0100223105,
-0.0080660582,
-0.0107220644,
0.0086929742,
0.0080227591,
-0.0035551076,
0.0037334603,
0.0034212475,
-0.0016939979,
-0.0009189110,
-0.0001042053,
0.0053700982,
0.0030967433,
-0.0051192287,
0.0072627417,
-0.0033425577,
-0.0063377642,
-0.0003036617,
0.0057957275,
-0.0017819582,
-0.0078214435,
0.0045226752,
0.0074499431,
-0.0011630150,
-0.0097729685,
0.0095563475,
0.0085147573,
-0.0117902886,
-0.0018015417,
0.0061494149,
0.0072258543,
-0.0073831948,
-0.0067794044,
0.0116260489,
0.0082038650,
-0.0090584196,
-0.0041494365,
0.0140063725,
0.0017963581,
-0.0063338387,
-0.0010032501,
0.0010785696,
0.0005176655,
0.0002557624,
-0.0018021552,
0.0039370530,
-0.0029311925,
-0.0015707286,
0.0097689740,
-0.0031919333,
-0.0033414206,
-0.0008887061,
-0.0019696783,
-0.0081558283,
-0.0082516475,
0.0056069135,
-0.0006223771,
-0.0116079943,
-0.0065887575,
0.0078566577,
0.0003847243,
-0.0164263584,
0.0021113749,
0.0024301568,
-0.0040408149,
-0.0133352075,
-0.0007518018,
0.0134789068,
-0.0023532391,
-0.0110241696,
0.0027039670,
0.0066996487,
-0.0054442785,
-0.0046112188,
-0.0024911412,
-0.0042251493,
-0.0021899771,
-0.0026292452,
-0.0037195571,
-0.0052027209,
-0.0079659913,
-0.0009989335,
-0.0026367209,
-0.0075493902,
-0.0011494898,
0.0069113872,
-0.0049187872,
-0.0056237625,
0.0000288512,
0.0077189244,
-0.0043254481,
-0.0109024206,
0.0026819771,
0.0041215941,
-0.0126466043,
-0.0121100880,
0.0039387643,
0.0008522148,
-0.0084476229,
-0.0060633379,
0.0079814140,
0.0049787802,
-0.0073479339,
-0.0060951263,
0.0057101524,
0.0024460517,
-0.0021069336,
0.0017344275,
0.0021893510,
0.0000720135,
-0.0004860949,
0.0015115202,
0.0006916336,
-0.0034003663,
0.0000846429,
0.0042817504,
-0.0028757439,
-0.0088681532,
-0.0001740788,
0.0077480520,
-0.0048613544,
-0.0080161933,
0.0057723951,
0.0086519942,
-0.0053825863,
-0.0105565311,
0.0120418994,
0.0083728749,
-0.0103632957,
-0.0039610588,
0.0082456842,
0.0086038047,
-0.0131187923,
-0.0060543846,
0.0118689220,
0.0051195510,
-0.0138627039,
0.0020250028,
0.0106616095,
0.0002843862,
-0.0057052956,
-0.0061661936,
0.0016215064,
-0.0017157863,
-0.0060149431,
0.0017006114,
-0.0044982312,
-0.0067991624,
-0.0025214795,
0.0033327499,
-0.0022438802,
-0.0097145718,
-0.0011720178,
0.0002249401,
-0.0121541601,
-0.0141910408,
0.0045706709,
