Filename,STFMK-20201105-LW19-3416_20201126_180016_004.dat
Sample Rate,4000
Label,정상
Label_No,0
0.0091801127,
0.0143013969,
0.0207880288,
0.0199021436,
0.0134242065,
0.0114257205,
0.0155464234,
0.0138619039,
0.0108085778,
0.0136602204,
0.0156919397,
0.0139559694,
0.0098380949,
0.0123956101,
0.0121747572,
0.0092944819,
0.0045736707,
0.0091182543,
0.0115158260,
0.0086406469,
0.0059336289,
0.0027106635,
0.0074716257,
0.0066808201,
0.0035848776,
-0.0049007214,
0.0013387088,
0.0064753778,
-0.0037717475,
-0.0092317089,
-0.0048232973,
0.0025361045,
-0.0011814480,
0.0010600935,
-0.0067333621,
-0.0042552520,
0.0019377426,
-0.0049150805,
-0.0108386846,
-0.0104600862,
-0.0040249145,
-0.0049039773,
-0.0048957514,
-0.0090128426,
-0.0098504126,
-0.0018454326,
-0.0063496567,
-0.0108140232,
-0.0046920078,
-0.0000489960,
-0.0016863565,
0.0009779225,
0.0001019289,
-0.0064989310,
-0.0037994892,
-0.0009419126,
0.0005277549,
0.0012644534,
0.0011405484,
-0.0006531581,
0.0056006904,
0.0033993986,
-0.0007744111,
-0.0022362624,
0.0030355619,
0.0073711276,
0.0091865361,
0.0012464335,
-0.0027101880,
0.0003993135,
0.0014155651,
-0.0045532882,
-0.0062025916,
-0.0011623068,
0.0005332085,
0.0008144006,
-0.0064884163,
-0.0023815569,
-0.0031679706,
-0.0031994472,
-0.0049154451,
-0.0039610490,
-0.0063922885,
-0.0104222549,
-0.0077841906,
-0.0125091448,
-0.0133886700,
-0.0108990539,
-0.0116852373,
-0.0105242170,
-0.0053906022,
-0.0040104906,
-0.0103089595,
-0.0095444620,
-0.0069423602,
-0.0106373001,
-0.0128496885,
-0.0113969985,
-0.0107575012,
-0.0103260670,
-0.0082569066,
-0.0111809932,
-0.0122970147,
-0.0069489991,
-0.0047751521,
-0.0067228493,
-0.0045364494,
-0.0039924034,
-0.0044108778,
-0.0020051620,
-0.0068958425,
-0.0034190973,
0.0008368969,
0.0048146825,
-0.0004072813,
